1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04926762386957,-0.0258728729565217,1.0240477766087,-0.183769489326087,1.00039993542697,-0.0165355261910112,0.982537597348315,-0.101780013853933,0.937197306711111,0.0626996338444444,0.767696586533333,-0.477698498177778,1.10174954472727,0.163678022818182,0.610864379681818,-0.8969408255,1.18264283181818,0.136132236272727,0.688343184636364,-0.947164152181818,1.32485614683333,0.258869352333333,0.843259853166667,-0.986184558,1.216339638,0.233445049,0.726209801333333,-0.944588597,1.0809863295,0.2237829955,0.602691086,-0.8686022745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.014008575,0.221572187,0.56989742,-0.808910433
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21358653766667,0.0550245786666667,1.19686646366667,-0.162289753666667,1.00039993542697,-0.0165355261910112,0.982537597348315,-0.101780013853933,0.937197306711111,0.0626996338444444,0.767696586533333,-0.477698498177778,1.10174954472727,0.163678022818182,0.610864379681818,-0.8969408255,1.18264283181818,0.136132236272727,0.688343184636364,-0.947164152181818,1.32485614683333,0.258869352333333,0.843259853166667,-0.986184558,1.216339638,0.233445049,0.726209801333333,-0.944588597,1.0809863295,0.2237829955,0.602691086,-0.8686022745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.014008575,0.221572187,0.56989742,-0.808910433
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0275643971087,-0.0590456875652174,1.01155189982609,-0.108740828043478,0.937197306711111,0.0626996338444444,0.767696586533333,-0.477698498177778,1.10174954472727,0.163678022818182,0.610864379681818,-0.8969408255,1.18264283181818,0.136132236272727,0.688343184636364,-0.947164152181818,1.32485614683333,0.258869352333333,0.843259853166667,-0.986184558,1.216339638,0.233445049,0.726209801333333,-0.944588597,1.0809863295,0.2237829955,0.602691086,-0.8686022745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.014008575,0.221572187,0.56989742,-0.808910433
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09657744966667,-0.0377065748333333,1.08034864333333,-0.1396084915,0.937197306711111,0.0626996338444444,0.767696586533333,-0.477698498177778,1.10174954472727,0.163678022818182,0.610864379681818,-0.8969408255,1.18264283181818,0.136132236272727,0.688343184636364,-0.947164152181818,1.32485614683333,0.258869352333333,0.843259853166667,-0.986184558,1.216339638,0.233445049,0.726209801333333,-0.944588597,1.0809863295,0.2237829955,0.602691086,-0.8686022745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.014008575,0.221572187,0.56989742,-0.808910433
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976197333111111,0.184725370666667,0.654563214666667,-0.694166718333333,1.10174954472727,0.163678022818182,0.610864379681818,-0.8969408255,1.18264283181818,0.136132236272727,0.688343184636364,-0.947164152181818,1.32485614683333,0.258869352333333,0.843259853166667,-0.986184558,1.216339638,0.233445049,0.726209801333333,-0.944588597,1.0809863295,0.2237829955,0.602691086,-0.8686022745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.014008575,0.221572187,0.56989742,-0.808910433
1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.358546182,0.256863248,0.906922963,-0.977996376666667,1.216339638,0.233445049,0.726209801333333,-0.944588597,1.0809863295,0.2237829955,0.602691086,-0.8686022745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.014008575,0.221572187,0.56989742,-0.808910433
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01882474346154,0.0695230581868132,0.992124138846153,-0.129530729868132,0.992207397309279,0.060775720628866,0.976909121350516,-0.0723590427319588,1.02903242692,0.25770663074,0.82543254488,-0.4507790333,1.07070790818182,0.705315051227273,0.511958593136364,-0.605147540454545,1.1020101295,0.729894482833333,0.454792060833333,-0.687172646916667,1.15578820228571,0.771396864571429,0.455180999428571,-0.727461423285714,1.06850251275,0.7515522225,0.35888798725,-0.66477797075,1.058979602,0.77537983,0.34771112,-0.631800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062742517,0.793189124,0.336779898,-0.621974253
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05800490768293,0.105657495707317,1.03130942560976,-0.141234145048781,0.992207397309279,0.060775720628866,0.976909121350516,-0.0723590427319588,1.02903242692,0.25770663074,0.82543254488,-0.4507790333,1.07070790818182,0.705315051227273,0.511958593136364,-0.605147540454545,1.1020101295,0.729894482833333,0.454792060833333,-0.687172646916667,1.15578820228571,0.771396864571429,0.455180999428571,-0.727461423285714,1.06850251275,0.7515522225,0.35888798725,-0.66477797075,1.058979602,0.77537983,0.34771112,-0.631800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062742517,0.793189124,0.336779898,-0.621974253
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992207397309279,0.060775720628866,0.976909121350516,-0.0723590427319588,1.02903242692,0.25770663074,0.82543254488,-0.4507790333,1.07070790818182,0.705315051227273,0.511958593136364,-0.605147540454545,1.1020101295,0.729894482833333,0.454792060833333,-0.687172646916667,1.15578820228571,0.771396864571429,0.455180999428571,-0.727461423285714,1.06850251275,0.7515522225,0.35888798725,-0.66477797075,1.058979602,0.77537983,0.34771112,-0.631800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062742517,0.793189124,0.336779898,-0.621974253
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01128638025,0.0774192543333333,0.989879474875,-0.117556695645833,1.02903242692,0.25770663074,0.82543254488,-0.4507790333,1.07070790818182,0.705315051227273,0.511958593136364,-0.605147540454545,1.1020101295,0.729894482833333,0.454792060833333,-0.687172646916667,1.15578820228571,0.771396864571429,0.455180999428571,-0.727461423285714,1.06850251275,0.7515522225,0.35888798725,-0.66477797075,1.058979602,0.77537983,0.34771112,-0.631800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062742517,0.793189124,0.336779898,-0.621974253
