-8,1.04548171,0.07000895,0.85632000,-0.59569019
9,1.05762358,0.06018313,0.87032179,-0.59790100
26,1.02697519,0.09432785,0.84895064,-0.57014307
51,1.04293952,0.10120592,0.86983050,-0.56645838
72,1.06544447,0.09359091,0.88284971,-0.58905776
84,1.07013343,0.09850382,0.87204131,-0.61239408
104,1.08434622,0.08867800,0.88825391,-0.61558747
115,1.07815642,0.08474768,0.89611456,-0.59347938
137,1.08206688,0.09850382,0.90471215,-0.58537308
154,1.05567382,0.10145157,0.88186713,-0.57137129
163,1.06253548,0.08769542,0.89341246,-0.56842355
180,1.05875695,0.09850382,0.88334100,-0.57530162
196,1.03969603,0.09309962,0.85853081,-0.57898630
233,1.09110722,0.09899511,0.92166169,-0.57554726
255,1.07727692,0.11201432,0.92559202,-0.53968303
268,1.08001897,0.10808399,0.93222444,-0.53452448
284,1.06094740,0.10562754,0.91576620,-0.52518995
297,1.04093469,0.10317108,0.89537763,-0.52076833
315,1.06878979,0.09432785,0.92731153,-0.52297914
329,1.09028698,0.11127738,0.96047367,-0.50381880
340,1.07623953,0.14959807,0.95899980,-0.46500682
353,1.04133483,0.16531938,0.93394396,-0.42987952
366,1.01867849,0.17760165,0.91969653,-0.40040207
381,1.03315009,0.17686472,0.93615477,-0.39966513
394,1.09348932,0.14861549,1.00297033,-0.40949095
416,1.07087590,0.14787855,0.97693191,-0.41292998
428,1.04290373,0.15033501,0.96931690,-0.35422072
444,1.03565661,0.12577047,0.96071931,-0.36576606
457,1.06978090,0.18619924,0.98012530,-0.38615463
474,1.08666840,0.19258602,0.99854871,-0.38296124
489,1.14069464,0.20413136,1.06167959,-0.36380090
497,1.15049630,0.20216620,1.07912042,-0.34390362
510,1.12653387,0.19799022,1.06143394,-0.32130423
528,1.08209356,0.19307732,1.02139374,-0.30067002
542,1.03727274,0.20044668,0.97644062,-0.28691387
554,1.02582086,0.20413136,0.96268448,-0.28961597
571,1.04775523,0.20020103,0.98675773,-0.28986162
583,1.05915731,0.21174637,0.99682919,-0.28863339
596,1.08009632,0.23090671,1.01869164,-0.27487725
614,1.08663342,0.25669948,1.02655229,-0.24711931
631,1.10287827,0.26898176,1.04694086,-0.21887009
644,1.13148055,0.28494871,1.07641832,-0.20093797
665,1.16015504,0.29010726,1.10687835,-0.19135780
673,1.16981955,0.29158114,1.11670417,-0.19086651
682,1.17159508,0.29723098,1.11694981,-0.19160344
693,1.14099142,0.29919615,1.08329639,-0.19700764
709,1.13963063,0.29575711,1.08329639,-0.19430554
730,1.14523047,0.30926761,1.08919188,-0.17195181
748,1.08787754,0.35520331,1.02335890,-0.10022334
760,1.01921804,0.33825377,0.95875415,-0.07197411
776,0.95784465,0.31000454,0.90544909,-0.03905762
789,0.87822367,0.24220640,0.84379208,-0.02505583
805,0.86971162,0.26210368,0.82807078,-0.04470747
822,0.83958510,0.29624840,0.78385460,-0.05207683
842,0.79314561,0.32376069,0.72391711,-0.01424744
849,0.76680135,0.34341232,0.68485949,0.03193391
862,0.73853774,0.33530603,0.65759284,0.02407325
875,0.73046351,0.32769102,0.65194300,0.03414472
887,0.74138244,0.31467181,0.67085770,0.02407325
899,0.77387324,0.29108985,0.71703904,0.00122823
911,0.76516441,0.29182678,0.70721322,-0.01277356
926,0.74765231,0.29649405,0.68633336,-0.00466726
933,0.72379640,0.30263518,0.65710155,0.02259938
942,0.73971955,0.31491745,0.66692737,0.05674410
950,0.76668409,0.32523456,0.69124627,0.06485040
967,0.79133183,0.33334086,0.71482823,0.06411346
980,0.83016424,0.33039312,0.75879876,0.06509604
997,0.86419130,0.31025019,0.80473446,0.05453329
1024,0.76911199,0.36699429,0.67577060,0.01351050
1028,0.84173897,0.30189825,0.78483718,-0.03758375
1034,0.83775543,0.30509164,0.77967863,-0.02923181
1046,0.78476936,0.29379195,0.72686486,-0.03488165
1063,0.76207993,0.28175532,0.70647628,-0.04765522
1076,0.72201112,0.25276916,0.66569914,-0.11938368
1100,0.64223341,0.21469411,0.59569019,-0.10734706
1121,0.55877454,0.19823587,0.51610107,-0.08106300
1133,0.50377927,0.13412241,0.48539539,0.01400179
1153,0.37293962,0.06927201,0.36109880,0.06239394
1171,0.36591954,0.04790086,0.36208138,0.02235374
1186,0.35891321,0.04888344,0.35274685,-0.04470747
1203,0.38934058,0.04716392,0.36773122,-0.11889239
1228,0.27728681,0.12675305,0.20216620,-0.14124613
1237,0.10970895,-0.09138010,-0.01449308,-0.05895491
1244,0.26098473,-0.25129528,-0.06779814,-0.01916034
1253,0.33921572,-0.31737391,-0.10783835,0.05207683
1271,0.43803962,-0.35937928,-0.21469411,0.12896386
1287,0.68199045,-0.63744992,0.15254582,0.18841005
1305,1.09638307,-0.79982155,0.58733825,0.46623504
1333,1.46398293,-0.91380104,0.58954905,0.98012530
1349,2.00664265,-1.61683828,-0.08057170,1.18573054
1371,2.16540452,-1.60701247,-0.47925425,1.36996462
1388,1.90133044,-1.21545364,0.19111215,1.44955374
1409,1.61494796,-1.03490424,0.51389026,1.12824950
1421,1.45511547,-1.01967422,0.60502472,0.84354644
1439,1.35104210,-0.96317577,0.52887463,0.78606541
1457,1.33683762,-0.99682919,0.27733370,0.84649418
1469,1.47090186,-1.16092035,0.14836985,0.89095601
1483,1.61770138,-1.27833887,0.13707016,0.98184482
1500,1.72151461,-1.31715085,0.24490850,1.08108558
1516,2.07255359,-1.72737873,0.05944620,1.14372517
1530,8.36039576,-6.50444559,-0.37411800,5.23912594
1545,3.60525319,-1.76275167,-2.37293495,2.06391298
1561,1.02620690,-0.55442176,-0.48121942,-0.71703904
1577,4.69646346,-2.18034892,4.13544098,0.44830293
1593,1.59441936,-1.10933481,1.14421646,0.04814651
1606,0.94254027,-0.53747222,-0.77329184,-0.03905762
1628,1.29531216,-1.04743215,-0.70303725,-0.29403759
1639,0.81672968,-0.77427443,-0.24908448,0.07418492
1659,0.69617157,-0.65710155,0.22992413,-0.00270210
1668,0.56168365,-0.41661467,0.22697639,-0.30067002
1684,0.37441732,-0.10906658,-0.18644489,-0.30582857
1697,0.54650789,-0.01080840,-0.51536413,-0.18153198
1709,0.46770176,-0.28789646,-0.36846816,-0.00958017
1721,0.61503065,-0.56547580,-0.15377405,0.18669053
1740,0.69476999,-0.60870940,-0.11471642,0.31467181
1749,0.70414316,-0.58046017,-0.10710141,0.38394382
1761,0.79427538,-0.61509618,-0.03414472,0.50136234
1775,0.97004529,-0.63523911,0.06951766,0.72981260
1784,1.30788087,-0.73570809,0.19479683,1.06364475
1792,1.66865502,-0.88456923,0.25178658,1.39231835
1801,2.07086775,-1.03023697,0.27315773,1.77552524
1809,2.31611170,-1.11523030,0.31590004,2.00520372
1818,2.24193121,-1.11179126,0.27659676,1.92708847
1827,1.86962526,-0.88702568,0.19651635,1.63403346
1835,1.33621772,-0.56252806,0.15033501,1.20268007
1839,0.85025935,-0.27119257,0.15156324,0.79146961
1864,0.93018115,-0.58954905,0.11397948,0.71040661
1876,0.87986500,-0.62443071,0.11324255,0.60944634
1884,0.76445244,-0.56154547,0.12134885,0.50431009
1897,0.64312181,-0.37534623,0.15745873,0.49792331
1906,0.99055688,-0.61092021,0.20093797,0.75339456
1919,1.39289720,-0.87474341,0.11913804,1.07740090
1923,1.35874798,-0.86172420,0.12552482,1.04301054
1928,1.16085200,-0.77648523,0.15868695,0.84821370
1940,1.07651992,-0.70008950,0.15598485,0.80276930
1947,1.01079206,-0.64629315,0.13461370,0.76543119
1957,0.99364658,-0.65390816,0.12036627,0.73841019
1970,1.00649624,-0.70672193,0.12454224,0.70573935
1985,0.98914733,-0.68633336,0.09457349,0.70598499
1999,0.94070459,-0.63204572,0.07000895,0.69321143
2012,0.94864150,-0.62688716,0.09776688,0.70524806
2028,1.06057486,-0.72760179,0.17956682,0.75044682
2035,1.12501326,-0.79589122,0.18398843,0.77353749
2051,1.17151689,-0.81013866,0.18128633,0.82659690
2064,1.16385902,-0.79122396,0.17367133,0.83568579
2080,1.11295998,-0.72244324,0.18521666,0.82610561
2101,1.08659655,-0.69836998,0.17047794,0.81480592
2121,1.08452406,-0.69100062,0.15475663,0.82143835
2138,1.09812881,-0.71114355,0.16679325,0.81996448
2159,1.10048008,-0.72784744,0.18570795,0.80424317
2173,1.09627082,-0.74234052,0.21690492,0.77697653
2189,1.09077048,-0.75634231,0.27585983,0.73595374
2207,1.08498846,-0.74651649,0.29845921,0.72858437
2227,1.04812928,-0.69787869,0.26234933,0.73669067
2237,1.06342686,-0.72342582,0.24441721,0.74012971
2250,1.13801904,-0.78066121,0.23606527,0.79368042
