-11,1.01416415,0.14861549,1.00321598,0.00024565
19,1.00693781,0.14566775,0.99633790,0.00393033
53,0.99564418,0.15303711,0.98380999,0.00221081
84,0.98373939,0.18742747,0.96464964,0.04544441
148,0.98941147,0.19577942,0.96907126,0.03881198
153,1.00452341,0.23508269,0.97644062,0.01916034
182,1.01673834,0.26185804,0.98233611,-0.01424744
215,1.01117892,0.22795897,0.98503821,-0.01473873
245,1.02363874,0.23778479,0.99510968,-0.03242520
249,1.01761647,0.21248331,0.99363580,-0.05551587
279,1.07104372,0.24539979,1.04178231,-0.04004021
343,1.07289360,0.26824482,1.03834327,-0.03144262
346,1.05812385,0.29747663,1.01525260,-0.01989728
378,1.06935930,0.33972764,1.01377873,-0.01916034
410,1.06554165,0.32425198,1.01500696,0.00073694
443,1.15154980,0.18669053,1.13611016,0.02161680
477,1.27278515,0.34488620,1.22429687,-0.04618134
547,0.89677537,-0.06485040,0.89439505,0.00761501
576,0.75202569,-0.13068337,0.72883002,0.13142031
607,1.02585859,-0.04175972,1.00984840,0.17563649
640,1.04620407,0.04397053,1.03220214,0.16482809
643,1.04294340,0.13142031,1.02507842,0.14026355
706,1.15995043,0.35446637,1.10073721,0.09064317
709,1.07511469,0.29403759,1.02974568,0.09506479
740,0.96451912,0.27905322,0.90987071,0.15672179
771,0.86320066,0.18988392,0.82192964,0.18300585
805,0.88637705,0.07050024,0.86098727,0.19848152
839,0.91999255,0.06337652,0.90127312,0.17342568
909,0.98668716,0.16433680,0.95605205,0.18030375
944,0.94547408,0.25006706,0.89709715,0.16310857
971,0.91512382,0.23655656,0.86761969,0.16949535
975,0.91716353,0.23508269,0.86860227,0.17735601
1008,0.94485343,0.19799022,0.89562327,0.22673074
1071,1.00317775,0.29231807,0.94278720,0.17907553
1100,1.00690260,0.32154988,0.94303284,0.14542210
1107,1.00665804,0.33407780,0.94033074,0.13240289
1141,1.01501626,0.36159009,0.93050493,0.18349714
1168,1.07558368,0.51069687,0.92706589,0.19135780
1198,1.11212863,0.57014307,0.91797701,0.26284062
1202,2.03731108,0.53280496,1.94993350,0.25399738
1263,1.14282372,-0.03291649,1.14225129,0.01498437
1270,0.98895649,0.02235374,0.97275594,0.17686472
1297,0.77179373,0.00540420,0.72809308,0.25596255
1328,0.75187069,0.04397053,0.72539098,0.19283167
1333,0.69549634,0.13707016,0.68117480,0.03046003
1362,0.97680346,0.22132654,0.93640042,-0.16826713
1395,1.11363758,0.10218850,1.10859787,-0.02751229
1426,1.01852088,0.02898616,1.01795470,0.01768647
1431,0.86422985,-0.04470747,0.85902210,0.08351945
1459,0.89473002,-0.05207683,0.88751697,0.10071463
1469,0.95073128,-0.01547566,0.94868269,0.06042878
1495,1.05581822,0.08769542,1.05185377,0.02579277
1527,0.95744021,0.07320234,0.95408689,-0.03242520
1557,0.94709296,0.10046898,0.94155897,-0.01891470
1561,0.96017536,0.14493081,0.94917398,0.00073694
1622,0.98271897,0.27684241,0.94278720,0.01572131
1625,0.99849012,0.33948200,0.93861122,0.02726664
1656,1.00931108,0.37927656,0.93492654,0.02775793
1687,1.02892275,0.37534623,0.95801721,0.00049129
1690,1.07804112,0.38738286,1.00567243,0.02702100
1719,1.08496299,0.37313542,1.01795470,0.04102279
1722,1.03570188,0.30902196,0.98847725,0.00982582
1752,1.04064820,0.27831628,1.00272468,0.00564985
1755,1.00028319,0.17391697,0.98356434,0.05404200
1817,1.05563838,0.08867800,1.05087119,0.04667263
1820,1.06526076,0.11225997,1.05848620,0.04225102
1853,1.04682541,0.27733370,1.00935711,0.01129969
1887,1.04676094,0.43847711,0.94327849,-0.11692723
1916,1.16659412,0.27487725,1.13340806,-0.02775793
1946,1.24940412,0.26873611,1.22012090,0.00982582
1950,1.33935447,0.22304606,1.32034424,-0.02849487
2012,1.01131353,0.02947745,1.01058534,-0.02456454
2015,0.86321573,-0.07393928,0.85975904,-0.02210809
2045,0.87451470,-0.17121487,0.84723112,0.13289418
2078,1.06274683,-0.04691828,1.04620393,0.18079504
2110,1.15891015,0.23557398,1.12702128,0.13191160
2186,1.02334457,0.25571690,0.98135353,0.13707016
2218,1.01560253,0.25645384,0.97054513,0.15401969
2221,0.90946451,0.17293439,0.87376083,0.18374279
2251,0.88593689,0.11373384,0.86442630,0.15721308
2284,0.88862223,0.04470747,0.87130437,0.16875842
2315,0.88494331,0.02186244,0.87081308,0.15598485
2319,0.88711551,0.06853508,0.87449776,0.13240289
2348,0.89999987,0.11913804,0.87990196,0.14689597
2351,0.92114030,0.19135780,0.88874520,0.14836985
2380,0.92031866,0.20806169,0.88358665,0.15156324
2383,0.92087233,0.23925866,0.87425212,0.16261728
2415,0.95087192,0.31147842,0.87548035,0.20167491
2450,0.98233184,0.31786520,0.90274699,0.22132654
2480,1.05522934,0.34390362,0.95457818,0.28986162
2543,1.04356488,0.44461825,0.92952234,0.16531938
2577,1.03874037,0.43258162,0.91895959,0.21764186
2607,1.04092451,0.44289873,0.90987071,0.24392592
2611,1.29862394,0.51659236,1.10319367,0.45002245
2639,1.72410458,0.46991973,1.65098300,0.16114341
2643,1.66703353,0.24392592,1.61585570,0.32941053
2672,1.46669898,0.01129969,1.44832551,0.23115236
2676,1.06380328,-0.04716392,1.05652104,0.11496207
2738,0.87054148,0.00859759,0.85754823,0.14959807
2769,0.81628963,0.04544441,0.80154107,0.14763291
2775,0.73232575,0.06509604,0.71875856,0.12429659
2803,0.75705537,0.09580172,0.74774472,0.06951766
2809,0.98256917,0.19799022,0.95678899,-0.10390802
2841,1.14802503,0.32990183,1.09435043,-0.10734706
2871,0.89644169,0.18226892,0.87769116,0.00663243
2932,1.00236720,0.06927201,0.99830307,0.05772668
2936,1.02634795,0.08769542,1.02237632,0.02112551
