-205,0.988214293,0.472621826,0.502344924,0.707704511
-187,0.950131316,0.434055492,0.479991189,0.695667885
-177,0.926954157,0.422755802,0.484167161,0.66790995
-153,0.910490115,0.415386438,0.46918279,0.660540587
-146,0.903589078,0.405314975,0.468445853,0.657838487
-121,0.894996004,0.398191258,0.474095698,0.646293152
-110,0.88327723,0.390084958,0.479991189,0.630571843
-91,0.904358157,0.401875939,0.490799588,0.644573633
-72,0.93346353,0.412684338,0.529611568,0.64850396
-47,0.958849685,0.435283719,0.54778933,0.655627678
-42,0.977690266,0.442898728,0.563510638,0.664962205
-22,0.976227737,0.455917936,0.550737076,0.66471656
5,0.952940475,0.442161791,0.525926886,0.660294942
7,0.891587847,0.400893357,0.454198418,0.654153806
34,0.838602627,0.410719175,0.415877729,0.601340036
50,0.811778757,0.408262721,0.40236723,0.574810329
59,0.73891806,0.347097006,0.374609295,0.534033186
106,0.74545232,0.313443581,0.38025914,0.559334666
125,0.769194166,0.346114424,0.411210466,0.550245785
141,0.819443622,0.358151051,0.448794218,0.584636146
153,0.882161614,0.422018865,0.489571361,0.600357454
176,0.836884595,0.406788848,0.459602617,0.568914838
187,0.693551786,0.291581137,0.336779898,0.531576731
222,0.586164633,0.26824482,0.277088056,0.441424855
226,0.552749838,0.248101894,0.27364902,0.411210466
258,0.836784258,0.437003237,0.391804476,0.596427127
284,0.832317148,0.394506576,0.482693289,0.551474012
286,0.739442309,0.270209984,0.509714287,0.462550363
296,0.651312103,0.206342169,0.4443726,0.429142583
312,0.619411525,0.227222032,0.391558831,0.422755802
332,0.705613308,0.280281447,0.35225556,0.543367712
355,0.822847839,0.315900035,0.382715595,0.656364615
376,1.066247764,0.446337764,0.463532944,0.850178866
419,1.262626926,0.60379649,0.500625406,0.989459831
443,1.235426136,0.558352084,0.51978575,0.971773359
470,1.126975498,0.454689709,0.510205578,0.896114564
500,1.250877376,0.515609778,0.515855423,1.016235184
519,1.260989563,0.476797798,0.571862583,1.017709056
523,1.092172692,0.398928194,0.502099279,0.884077937
546,1.080787482,0.415386438,0.507994769,0.858776457
597,1.359107425,0.493992979,0.554913048,1.138075322
605,1.328278034,0.497432015,0.510942514,1.120634495
627,1.118366334,0.409490948,0.457637454,0.934680898
642,1.063248952,0.392541412,0.467463272,0.870567438
662,1.061946373,0.348816524,0.517820587,0.859022102
696,1.122045933,0.313934872,0.571616938,0.913064099
698,1.116183063,0.295757109,0.562282411,0.917731362
706,1.125169625,0.281509674,0.572108229,0.927065889
735,1.202437061,0.263086266,0.591514219,1.013287438
738,1.268243829,0.300915663,0.612394081,1.069048953
752,1.400416357,0.417597247,0.725636629,1.122599659
776,1.504985653,0.446583409,0.823157868,1.178115528
798,1.752620116,0.403349812,0.99167064,1.387651088
823,2.154868597,0.561299829,1.156253084,1.72958954
848,2.327280585,0.65661026,1.257704651,1.844797251
874,2.4987515,0.649977833,1.385194634,1.975480625
889,2.390409157,0.574564683,1.297499212,1.923649437
906,1.962708015,0.438968401,1.050625545,1.598660521
925,1.836402163,0.460585199,1.01156792,1.461836011
948,1.74127568,0.477043444,0.951876078,1.377825271
972,1.616911449,0.439705337,0.87744551,1.284971294
977,1.472552726,0.37166155,0.759044408,1.205873463
1000,1.335032749,0.322532462,0.676753186,1.104667542
1021,1.215728764,0.301406954,0.620991671,1.000759521
1027,1.1308399,0.272912083,0.580214528,0.931487507
1050,1.111247434,0.274631601,0.575055974,0.910361999
1059,1.127474837,0.311232772,0.580951465,0.914783617
1081,1.159136384,0.346114424,0.594461964,0.93296138
1094,1.196187008,0.375591877,0.622465544,0.949910915
1111,1.19928315,0.374854941,0.646293152,0.938119934
1129,1.184839273,0.381978659,0.640888952,0.920433462
1149,1.145093257,0.379030913,0.636712979,0.873023892
1154,1.119189872,0.372398486,0.639169434,0.839861758
1178,1.08875241,0.350536042,0.616815699,0.825859968
1185,1.060167868,0.342429743,0.586846955,0.813823341
1206,1.047182101,0.358151051,0.580705819,0.794417352
1238,1.130891258,0.365274769,0.660294942,0.842318212
1258,1.152944375,0.355694597,0.70672193,0.838633531
1281,1.098634804,0.359870569,0.752903272,0.714582584
1294,0.979655818,0.286422583,0.728093083,0.589549055
1308,0.90581765,0.232626231,0.698369985,0.52789205
1329,0.726701752,0.125770465,0.585127437,0.412193048
1350,0.567324618,0.081062995,0.460830845,0.320812944
1376,0.494956787,0.07000895,0.401384648,0.281018383
1379,0.428908474,0.035372943,0.356185887,0.236310913
1403,0.383266167,0.024073253,0.325480207,0.20093797
1408,0.30813594,0.0027021,0.278807574,0.131174665
1426,0.300586619,-0.000245645,0.267262238,0.137561446
1440,0.331308043,0.035618589,0.241469467,0.224028641
1462,0.383048916,0.123805302,0.242452049,0.269473047
1481,0.39081456,0.140263546,0.249575767,0.266034011
1503,0.395877575,0.150335009,0.238030431,0.278316283
1512,0.533152588,0.203148779,0.261121102,0.418088538
1532,0.663972171,0.247610603,0.310987127,0.531822377
1562,1.290195725,0.578249365,0.829790295,0.801049778
1581,1.250453592,0.470902308,0.900781827,0.728338728
1593,1.156943003,0.341447161,0.921416044,0.610674563
1612,1.035788166,0.104644957,0.933698316,0.436020655
1626,1.020617899,0.094082203,0.930013634,0.409736593
1647,1.009954249,0.250067057,0.834211913,0.511433805
1679,1.041108174,0.336288607,0.784837179,0.595690191
1681,1.065188561,0.406788848,0.73742761,0.652188642
1704,1.10020139,0.466726335,0.692474494,0.716302102
1707,1.071959265,0.401139003,0.701072085,0.704756766
1717,1.034615259,0.282000965,0.725882274,0.681174804
1737,1.048594667,0.32154988,0.702545957,0.708932739
1768,1.106375879,0.630326198,0.539683031,0.731777765
1782,1.245936529,0.419562411,0.849933221,0.808664787
1785,1.129072247,0.354466369,0.836914013,0.669875114
1813,1.095563156,0.552947884,0.70991532,0.624921998
1818,1.1215445,0.671103341,0.458128745,0.773046198
1833,1.031139182,0.590777282,0.475569571,0.69861563
